userId,dayKey,focusPrimary,focusSecondary,dailyLimitMinutes,bedTimeMinutes,wakeTimeMinutes,gentleNudgesEnabled,dailySummariesEnabled,achievementAlertsEnabled,limitWarningsEnabled,sessionCount,totalScreenMinutes,socialMinutes,productivityMinutes,pickups,unlocks,lateNightMinutes,sevenDayAvgScreenMinutes,yesterdayScore,overLimitMinutes,score,riskLevel,overLimitAppsCount,topExceededMinutes,sendLimitWarning,sendSleepNudge,sendAnyBehaviorNotification,behaviorNotificationCount,dominantNotificationType
35,2025-09-01,Social Media,Productivity,300,1380,480,1,1,1,1,19,300,112,97,76,42,0,300.0,92,0,92,low,1,11,0,0,0,0,none
35,2025-09-02,Social Media,Productivity,300,1380,480,1,1,1,1,23,332,168,12,40,32,52,316.0,92,32,86,medium,0,0,1,1,1,2,both
35,2025-09-03,Social Media,Productivity,300,1380,480,1,1,1,1,16,237,17,191,47,10,9,289.67,86,0,99,low,0,0,0,0,0,0,none
35,2025-09-04,Social Media,Productivity,300,1380,480,1,1,1,1,22,314,54,36,63,66,126,295.75,99,14,79,medium,0,0,0,1,1,1,sleep
35,2025-09-05,Social Media,Productivity,300,1380,480,1,1,1,1,22,332,88,217,81,67,28,303.0,79,32,89,medium,0,0,1,0,1,1,limit_warning
35,2025-09-06,Social Media,Productivity,300,1380,480,1,1,1,1,27,341,19,80,74,60,6,309.33,89,41,90,medium,0,0,1,0,1,1,limit_warning
35,2025-09-07,Social Media,Productivity,300,1380,480,1,1,1,1,29,360,247,32,63,40,21,316.57,90,60,82,medium,1,45,1,0,1,1,limit_warning
35,2025-09-08,Social Media,Productivity,300,1380,480,1,1,1,1,18,225,143,68,72,43,18,305.86,82,0,91,low,1,41,0,0,0,0,none
35,2025-09-09,Social Media,Productivity,300,1380,480,1,1,1,1,20,270,31,159,53,49,8,297.0,91,0,99,low,0,0,0,0,0,0,none
35,2025-09-10,Social Media,Productivity,300,1380,480,1,1,1,1,18,252,88,149,40,32,54,299.14,99,0,96,low,0,0,0,1,1,1,sleep
35,2025-09-11,Social Media,Productivity,300,1380,480,1,1,1,1,15,191,8,8,106,90,17,281.57,96,0,87,low,0,0,0,0,0,0,none
35,2025-09-12,Social Media,Productivity,300,1380,480,1,1,1,1,19,301,69,5,70,21,14,277.14,87,1,92,medium,0,0,0,0,0,0,none
35,2025-09-13,Social Media,Productivity,300,1380,480,1,1,1,1,25,368,138,13,77,67,0,281.0,92,68,81,high,1,19,1,0,1,1,limit_warning
35,2025-09-14,Social Media,Productivity,300,1380,480,1,1,1,1,17,276,150,26,101,90,30,269.0,81,0,87,low,1,30,0,1,1,1,sleep
35,2025-09-15,Social Media,Productivity,300,1380,480,1,1,1,1,10,172,29,22,70,50,3,261.43,87,0,93,low,0,0,0,0,0,0,none
35,2025-09-16,Social Media,Productivity,300,1380,480,1,1,1,1,19,276,149,46,87,62,37,262.29,93,0,87,low,1,47,0,1,1,1,sleep
35,2025-09-17,Social Media,Productivity,300,1380,480,1,1,1,1,22,325,153,47,61,29,49,272.71,87,25,85,medium,1,56,1,1,1,2,both
35,2025-09-18,Social Media,Productivity,300,1380,480,1,1,1,1,28,413,199,20,48,42,110,304.43,85,113,65,high,0,0,1,1,1,2,both
35,2025-09-19,Social Media,Productivity,300,1380,480,1,1,1,1,20,241,42,146,71,64,22,295.86,65,0,96,low,0,0,0,0,0,0,none
35,2025-09-20,Social Media,Productivity,300,1380,480,1,1,1,1,24,355,58,116,85,94,110,294.0,96,55,77,medium,0,0,1,1,1,2,both
35,2025-09-21,Social Media,Productivity,300,1380,480,1,1,1,1,24,346,59,0,80,50,128,304.0,77,46,71,medium,0,0,1,1,1,2,both
35,2025-09-22,Social Media,Productivity,300,1380,480,1,1,1,1,30,418,100,130,82,65,199,339.14,71,118,57,high,0,0,1,1,1,2,both
35,2025-09-23,Social Media,Productivity,300,1380,480,1,1,1,1,18,267,11,34,40,36,111,337.86,57,0,90,low,0,0,0,1,1,1,sleep
35,2025-09-24,Social Media,Productivity,300,1380,480,1,1,1,1,19,280,41,106,82,45,11,331.43,90,0,96,low,0,0,0,0,0,0,none
35,2025-09-25,Social Media,Productivity,300,1380,480,1,1,1,1,25,368,82,24,50,33,115,325.0,96,68,72,high,0,0,1,1,1,2,both
35,2025-09-26,Social Media,Productivity,300,1380,480,1,1,1,1,25,334,102,98,43,29,205,338.29,72,34,70,medium,0,0,1,1,1,2,both
35,2025-09-27,Social Media,Productivity,300,1380,480,1,1,1,1,11,180,22,4,69,49,14,313.29,70,0,92,low,0,0,0,0,0,0,none
35,2025-09-28,Social Media,Productivity,300,1380,480,1,1,1,1,26,354,85,12,79,79,31,314.43,92,54,80,medium,0,0,1,1,1,2,both
35,2025-09-29,Social Media,Productivity,300,1380,480,1,1,1,1,25,295,4,161,86,78,35,296.86,80,0,92,low,0,0,0,1,1,1,sleep
35,2025-09-30,Social Media,Productivity,300,1380,480,1,1,1,1,12,227,118,0,92,65,18,291.14,92,0,89,low,0,0,0,0,0,0,none
35,2025-10-01,Social Media,Productivity,300,1380,480,1,1,1,1,16,226,120,10,76,69,0,283.43,89,0,92,low,1,30,0,0,0,0,none
35,2025-10-02,Social Media,Productivity,300,1380,480,1,1,1,1,21,275,39,33,52,39,15,270.14,92,0,93,low,0,0,0,0,0,0,none
35,2025-10-03,Social Media,Productivity,300,1380,480,1,1,1,1,26,387,160,132,35,24,230,277.71,93,87,62,high,1,50,1,1,1,2,both
35,2025-10-04,Social Media,Productivity,300,1380,480,1,1,1,1,25,253,23,126,79,59,22,288.14,62,0,95,low,0,0,0,0,0,0,none
35,2025-10-05,Social Media,Productivity,300,1380,480,1,1,1,1,20,303,22,211,59,46,0,280.86,95,3,99,medium,0,0,0,0,0,0,none
35,2025-10-06,Social Media,Productivity,300,1380,480,1,1,1,1,23,323,237,31,40,25,0,284.86,99,23,92,medium,1,36,1,0,1,1,limit_warning
35,2025-10-07,Social Media,Productivity,300,1380,480,1,1,1,1,23,260,16,15,69,59,10,289.57,92,0,92,low,0,0,0,0,0,0,none
35,2025-10-08,Social Media,Productivity,300,1380,480,1,1,1,1,16,223,13,156,69,18,56,289.14,92,0,92,low,0,0,0,1,1,1,sleep
35,2025-10-09,Social Media,Productivity,300,1380,480,1,1,1,1,17,225,20,24,112,101,11,282.0,92,0,93,low,0,0,0,0,0,0,none
35,2025-10-10,Social Media,Productivity,300,1380,480,1,1,1,1,18,245,57,15,32,24,35,261.71,93,0,93,low,0,0,0,1,1,1,sleep
35,2025-10-11,Social Media,Productivity,300,1380,480,1,1,1,1,27,414,167,58,85,76,60,284.71,93,114,67,high,1,9,1,1,1,2,both
35,2025-10-12,Social Media,Productivity,300,1380,480,1,1,1,1,29,453,119,59,63,38,16,306.14,67,153,66,high,0,0,1,0,1,1,limit_warning
35,2025-10-13,Social Media,Productivity,300,1380,480,1,1,1,1,20,266,19,110,60,53,36,298.0,66,0,95,low,0,0,0,1,1,1,sleep
35,2025-10-14,Social Media,Productivity,300,1380,480,1,1,1,1,19,246,15,90,63,32,3,296.0,95,0,99,low,0,0,0,0,0,0,none
35,2025-10-15,Social Media,Productivity,300,1380,480,1,1,1,1,21,305,63,111,53,38,0,307.71,99,5,99,medium,0,0,0,0,0,0,none
35,2025-10-16,Social Media,Productivity,300,1380,480,1,1,1,1,22,274,64,44,84,42,22,314.71,99,0,90,low,0,0,0,0,0,0,none
35,2025-10-17,Social Media,Productivity,300,1380,480,1,1,1,1,29,312,83,32,59,38,102,324.29,90,12,82,medium,0,0,0,1,1,1,sleep
35,2025-10-18,Social Media,Productivity,300,1380,480,1,1,1,1,17,265,33,188,69,52,18,303.0,82,0,96,low,0,0,0,0,0,0,none
35,2025-10-19,Social Media,Productivity,300,1380,480,1,1,1,1,20,367,92,117,65,33,95,290.71,96,67,78,high,0,0,1,1,1,2,both
35,2025-10-20,Social Media,Productivity,300,1380,480,1,1,1,1,17,302,138,98,82,33,14,295.86,78,2,91,medium,1,41,0,0,0,0,none
35,2025-10-21,Social Media,Productivity,300,1380,480,1,1,1,1,16,276,128,74,73,74,123,300.14,91,0,81,low,1,30,0,1,1,1,sleep
35,2025-10-22,Social Media,Productivity,300,1380,480,1,1,1,1,9,164,109,23,68,54,15,280.0,81,0,91,low,1,30,0,0,0,0,none
35,2025-10-23,Social Media,Productivity,300,1380,480,1,1,1,1,19,274,149,54,72,61,46,280.0,91,0,88,low,1,50,0,1,1,1,sleep
35,2025-10-24,Social Media,Productivity,300,1380,480,1,1,1,1,21,291,147,8,74,63,10,277.0,88,0,92,low,0,0,0,0,0,0,none
35,2025-10-25,Social Media,Productivity,300,1380,480,1,1,1,1,21,286,46,146,56,20,51,280.0,92,0,94,low,0,0,0,1,1,1,sleep
35,2025-10-26,Social Media,Productivity,300,1380,480,1,1,1,1,29,498,165,34,72,49,54,298.71,94,198,55,high,1,30,1,1,1,2,both
35,2025-10-27,Social Media,Productivity,300,1380,480,1,1,1,1,21,304,69,46,46,29,34,299.0,55,4,91,medium,0,0,0,1,1,1,sleep
35,2025-10-28,Social Media,Productivity,300,1380,480,1,1,1,1,20,300,190,3,80,60,144,302.43,91,0,78,low,1,30,0,1,1,1,sleep
35,2025-10-29,Social Media,Productivity,300,1380,480,1,1,1,1,19,319,66,23,43,48,37,324.57,78,19,89,medium,0,0,1,1,1,2,both
35,2025-10-30,Social Media,Productivity,300,1380,480,1,1,1,1,31,394,142,32,39,24,107,341.71,89,94,69,high,0,0,1,1,1,2,both
35,2025-10-31,Social Media,Productivity,300,1380,480,1,1,1,1,22,342,88,90,76,62,33,349.0,69,42,87,medium,0,0,1,1,1,2,both
35,2025-11-01,Social Media,Productivity,300,1380,480,1,1,1,1,21,319,3,182,61,35,27,353.71,87,19,93,medium,0,0,1,0,1,1,limit_warning
35,2025-11-02,Social Media,Productivity,300,1380,480,1,1,1,1,26,448,265,68,54,36,108,346.57,93,148,59,high,2,57,1,1,1,2,both
35,2025-11-03,Social Media,Productivity,300,1380,480,1,1,1,1,19,253,38,125,76,43,133,339.29,59,0,84,low,0,0,0,1,1,1,sleep
35,2025-11-04,Social Media,Productivity,300,1380,480,1,1,1,1,18,313,146,41,86,51,162,341.14,84,13,73,medium,0,0,0,1,1,1,sleep
35,2025-11-05,Social Media,Productivity,300,1380,480,1,1,1,1,32,466,25,277,60,42,100,362.14,73,166,61,high,0,0,1,1,1,2,both
35,2025-11-06,Social Media,Productivity,300,1380,480,1,1,1,1,20,340,41,146,83,56,32,354.43,61,40,87,medium,0,0,1,1,1,2,both
35,2025-11-07,Social Media,Productivity,300,1380,480,1,1,1,1,26,368,194,53,64,38,121,358.14,87,68,71,high,1,63,1,1,1,2,both
35,2025-11-08,Social Media,Productivity,300,1380,480,1,1,1,1,22,330,105,17,64,44,29,359.71,71,30,86,medium,0,0,1,0,1,1,limit_warning
35,2025-11-09,Social Media,Productivity,300,1380,480,1,1,1,1,18,286,155,67,80,51,40,336.57,86,0,88,low,1,43,0,1,1,1,sleep
35,2025-11-10,Social Media,Productivity,300,1380,480,1,1,1,1,16,225,157,40,70,37,18,332.57,88,0,91,low,1,42,0,0,0,0,none
35,2025-11-11,Social Media,Productivity,300,1380,480,1,1,1,1,18,295,151,35,68,50,0,330.0,91,0,93,low,0,0,0,0,0,0,none
35,2025-11-12,Social Media,Productivity,300,1380,480,1,1,1,1,18,275,55,94,50,27,44,302.71,93,0,96,low,0,0,0,1,1,1,sleep
35,2025-11-13,Social Media,Productivity,300,1380,480,1,1,1,1,24,324,87,22,82,54,27,300.43,96,24,85,medium,0,0,1,0,1,1,limit_warning
35,2025-11-14,Social Media,Productivity,300,1380,480,1,1,1,1,22,376,202,121,67,24,54,301.57,85,76,75,high,1,63,1,1,1,2,both
35,2025-11-15,Social Media,Productivity,300,1380,480,1,1,1,1,15,196,43,9,91,36,90,282.43,75,0,82,low,0,0,0,1,1,1,sleep
35,2025-11-16,Social Media,Productivity,300,1380,480,1,1,1,1,17,238,66,16,58,63,12,275.57,82,0,93,low,0,0,0,0,0,0,none
35,2025-11-17,Social Media,Productivity,300,1380,480,1,1,1,1,16,226,154,21,68,38,3,275.71,93,0,93,low,1,30,0,0,0,0,none
35,2025-11-18,Social Media,Productivity,300,1380,480,1,1,1,1,21,281,39,160,60,35,123,273.71,93,0,87,low,0,0,0,1,1,1,sleep
35,2025-11-19,Social Media,Productivity,300,1380,480,1,1,1,1,23,306,49,63,63,37,42,278.14,87,6,94,medium,0,0,0,1,1,1,sleep
35,2025-11-20,Social Media,Productivity,300,1380,480,1,1,1,1,20,311,103,115,33,25,126,276.29,94,11,87,medium,1,35,0,1,1,1,sleep
35,2025-11-21,Social Media,Productivity,300,1380,480,1,1,1,1,25,330,62,58,47,40,37,269.71,87,30,86,medium,0,0,1,1,1,2,both
35,2025-11-22,Social Media,Productivity,300,1380,480,1,1,1,1,18,282,122,122,74,60,31,282.0,86,0,90,low,1,30,0,1,1,1,sleep
35,2025-11-23,Social Media,Productivity,300,1380,480,1,1,1,1,19,243,89,14,67,51,4,282.71,90,0,93,low,0,0,0,0,0,0,none
36,2025-09-01,Productivity,Sleep,210,30,570,1,1,1,1,16,223,26,16,51,21,18,223.0,91,13,91,medium,0,0,0,0,0,0,none
36,2025-09-02,Productivity,Sleep,210,30,570,1,1,1,1,17,209,27,129,75,73,19,216.0,91,0,95,low,0,0,0,0,0,0,none
36,2025-09-03,Productivity,Sleep,210,30,570,1,1,1,1,20,318,93,44,99,69,23,250.0,95,108,70,high,0,0,1,0,1,1,limit_warning
36,2025-09-04,Productivity,Sleep,210,30,570,1,1,1,1,16,229,11,168,55,49,50,244.75,70,19,91,medium,0,0,1,1,1,2,both
36,2025-09-05,Productivity,Sleep,210,30,570,1,1,1,1,24,287,115,13,21,16,19,253.2,91,77,83,high,0,0,1,0,1,1,limit_warning
36,2025-09-06,Productivity,Sleep,210,30,570,1,1,1,1,12,190,0,129,72,72,39,242.67,83,0,94,low,0,0,0,1,1,1,sleep
36,2025-09-07,Productivity,Sleep,210,30,570,1,1,1,1,21,303,54,52,62,21,47,251.29,94,93,73,high,0,0,1,1,1,2,both
36,2025-09-08,Productivity,Sleep,210,30,570,1,1,1,1,9,176,93,42,75,43,101,244.57,73,0,82,low,0,0,0,1,1,1,sleep
36,2025-09-09,Productivity,Sleep,210,30,570,1,1,1,1,5,119,0,116,57,36,0,231.71,82,0,99,low,0,0,0,0,0,0,none
36,2025-09-10,Productivity,Sleep,210,30,570,1,1,1,1,15,263,99,3,57,36,100,223.86,99,53,75,medium,0,0,1,1,1,2,both
36,2025-09-11,Productivity,Sleep,210,30,570,1,1,1,1,19,216,42,38,88,61,13,222.0,75,6,89,medium,0,0,0,0,0,0,none
36,2025-09-12,Productivity,Sleep,210,30,570,1,1,1,1,18,344,192,27,77,48,137,230.14,89,134,56,high,0,0,1,1,1,2,both
36,2025-09-13,Productivity,Sleep,210,30,570,1,1,1,1,16,190,23,16,76,73,6,230.14,56,0,91,low,0,0,0,0,0,0,none
36,2025-09-14,Productivity,Sleep,210,30,570,1,1,1,1,15,239,104,73,60,40,95,221.0,91,29,79,medium,0,0,1,1,1,2,both
36,2025-09-15,Productivity,Sleep,210,30,570,1,1,1,1,11,168,96,19,75,43,0,219.86,79,0,92,low,0,0,0,0,0,0,none
36,2025-09-16,Productivity,Sleep,210,30,570,1,1,1,1,16,182,3,117,77,53,0,228.86,92,0,97,low,0,0,0,0,0,0,none
36,2025-09-17,Productivity,Sleep,210,30,570,1,1,1,1,14,208,11,95,51,44,3,221.0,97,0,100,low,0,0,0,0,0,0,none
36,2025-09-18,Productivity,Sleep,210,30,570,1,1,1,1,20,336,86,212,78,50,114,238.14,100,126,65,high,0,0,1,1,1,2,both
36,2025-09-19,Productivity,Sleep,210,30,570,1,1,1,1,15,233,30,171,78,77,0,222.29,65,23,93,medium,0,0,1,0,1,1,limit_warning
36,2025-09-20,Productivity,Sleep,210,30,570,1,1,1,1,26,348,76,130,74,76,18,244.86,93,138,73,high,0,0,1,0,1,1,limit_warning
36,2025-09-21,Productivity,Sleep,210,30,570,1,1,1,1,18,262,134,62,76,59,116,248.14,73,52,71,medium,0,0,1,1,1,2,both
36,2025-09-22,Productivity,Sleep,210,30,570,1,1,1,1,15,239,41,72,92,68,3,258.29,71,29,91,medium,0,0,1,0,1,1,limit_warning
36,2025-09-23,Productivity,Sleep,210,30,570,1,1,1,1,21,264,159,32,56,39,0,270.0,91,54,85,medium,0,0,1,0,1,1,limit_warning
36,2025-09-24,Productivity,Sleep,210,30,570,1,1,1,1,18,234,49,132,37,27,28,273.71,85,24,94,medium,0,0,1,0,1,1,limit_warning
36,2025-09-25,Productivity,Sleep,210,30,570,1,1,1,1,20,215,10,25,73,49,42,256.43,94,5,93,medium,0,0,0,1,1,1,sleep
36,2025-09-26,Productivity,Sleep,210,30,570,1,1,1,1,6,113,15,90,33,22,0,239.29,93,0,100,low,0,0,0,0,0,0,none
36,2025-09-27,Productivity,Sleep,210,30,570,1,1,1,1,10,173,0,159,108,108,90,214.29,100,0,85,low,0,0,0,1,1,1,sleep
36,2025-09-28,Productivity,Sleep,210,30,570,1,1,1,1,16,257,63,6,78,41,54,213.57,85,47,79,medium,0,0,1,1,1,2,both
36,2025-09-29,Productivity,Sleep,210,30,570,1,1,1,1,15,225,21,39,77,45,97,211.57,79,15,85,medium,0,0,1,1,1,2,both
36,2025-09-30,Productivity,Sleep,210,30,570,1,1,1,1,17,297,12,74,56,50,120,216.29,85,87,73,high,0,0,1,1,1,2,both
36,2025-10-01,Productivity,Sleep,210,30,570,1,1,1,1,13,196,11,30,53,31,23,210.86,73,0,98,low,0,0,0,0,0,0,none
36,2025-10-02,Productivity,Sleep,210,30,570,1,1,1,1,18,236,35,22,39,28,35,213.86,98,26,88,medium,0,0,1,1,1,2,both
36,2025-10-03,Productivity,Sleep,210,30,570,1,1,1,1,12,204,90,101,72,52,3,226.86,88,0,98,low,0,0,0,0,0,0,none
36,2025-10-04,Productivity,Sleep,210,30,570,1,1,1,1,23,306,101,77,56,45,131,245.86,98,96,65,high,0,0,1,1,1,2,both
36,2025-10-05,Productivity,Sleep,210,30,570,1,1,1,1,21,395,20,335,73,52,54,265.57,65,185,62,high,0,0,1,1,1,2,both
36,2025-10-06,Productivity,Sleep,210,30,570,1,1,1,1,19,211,18,35,78,43,20,263.57,62,1,95,medium,0,0,0,0,0,0,none
36,2025-10-07,Productivity,Sleep,210,30,570,1,1,1,1,14,209,31,44,66,65,5,251.0,95,0,98,low,0,0,0,0,0,0,none
36,2025-10-08,Productivity,Sleep,210,30,570,1,1,1,1,24,285,36,173,59,50,6,263.71,98,75,86,high,0,0,1,0,1,1,limit_warning
36,2025-10-09,Productivity,Sleep,210,30,570,1,1,1,1,21,230,6,65,39,35,25,262.86,86,20,96,medium,0,0,1,0,1,1,limit_warning
36,2025-10-10,Productivity,Sleep,210,30,570,1,1,1,1,11,168,0,25,38,33,22,257.71,96,0,99,low,0,0,0,0,0,0,none
36,2025-10-11,Productivity,Sleep,210,30,570,1,1,1,1,20,276,0,140,124,86,112,253.43,99,66,71,high,0,0,1,1,1,2,both
36,2025-10-12,Productivity,Sleep,210,30,570,1,1,1,1,13,217,127,23,56,46,90,228.0,71,7,84,medium,0,0,0,1,1,1,sleep
36,2025-10-13,Productivity,Sleep,210,30,570,1,1,1,1,23,273,26,82,29,18,140,236.86,84,63,78,high,0,0,1,1,1,2,both
36,2025-10-14,Productivity,Sleep,210,30,570,1,1,1,1,17,225,12,23,77,51,77,239.14,78,15,87,medium,0,0,1,1,1,2,both
36,2025-10-15,Productivity,Sleep,210,30,570,1,1,1,1,15,180,101,67,68,61,3,224.14,87,0,93,low,0,0,0,0,0,0,none
36,2025-10-16,Productivity,Sleep,210,30,570,1,1,1,1,18,250,56,28,40,29,9,227.0,93,40,88,medium,0,0,1,0,1,1,limit_warning
36,2025-10-17,Productivity,Sleep,210,30,570,1,1,1,1,16,214,12,54,79,69,30,233.57,88,4,93,medium,0,0,0,1,1,1,sleep
36,2025-10-18,Productivity,Sleep,210,30,570,1,1,1,1,21,258,21,119,77,58,101,231.0,93,48,79,medium,0,0,1,1,1,2,both
36,2025-10-19,Productivity,Sleep,210,30,570,1,1,1,1,17,230,72,121,72,55,0,232.86,79,20,95,medium,0,0,1,0,1,1,limit_warning
36,2025-10-20,Productivity,Sleep,210,30,570,1,1,1,1,21,247,3,81,71,53,12,229.14,95,37,91,medium,0,0,1,0,1,1,limit_warning
36,2025-10-21,Productivity,Sleep,210,30,570,1,1,1,1,17,233,51,37,101,82,6,230.29,91,23,85,medium,0,0,1,0,1,1,limit_warning
36,2025-10-22,Productivity,Sleep,210,30,570,1,1,1,1,16,261,0,119,68,48,12,241.86,85,51,89,medium,0,0,1,0,1,1,limit_warning
36,2025-10-23,Productivity,Sleep,210,30,570,1,1,1,1,12,155,121,22,97,65,3,228.29,89,0,90,low,0,0,0,0,0,0,none
36,2025-10-24,Productivity,Sleep,210,30,570,1,1,1,1,5,131,90,20,63,54,0,216.43,90,0,94,low,0,0,0,0,0,0,none
36,2025-10-25,Productivity,Sleep,210,30,570,1,1,1,1,12,190,0,5,87,44,6,206.71,94,0,95,low,0,0,0,0,0,0,none
36,2025-10-26,Productivity,Sleep,210,30,570,1,1,1,1,13,206,25,113,97,50,10,203.29,95,0,94,low,0,0,0,0,0,0,none
36,2025-10-27,Productivity,Sleep,210,30,570,1,1,1,1,14,229,15,0,59,48,45,200.71,94,19,87,medium,0,0,1,1,1,2,both
36,2025-10-28,Productivity,Sleep,210,30,570,1,1,1,1,18,258,93,73,62,46,3,204.29,87,48,86,medium,0,0,1,0,1,1,limit_warning
36,2025-10-29,Productivity,Sleep,210,30,570,1,1,1,1,20,248,3,79,60,62,33,202.43,86,38,90,medium,0,0,1,1,1,2,both
36,2025-10-30,Productivity,Sleep,210,30,570,1,1,1,1,8,186,139,44,54,31,21,206.86,90,0,93,low,0,0,0,0,0,0,none
36,2025-10-31,Productivity,Sleep,210,30,570,1,1,1,1,12,195,14,45,52,32,154,216.0,93,0,85,low,0,0,0,1,1,1,sleep
36,2025-11-01,Productivity,Sleep,210,30,570,1,1,1,1,14,212,90,0,93,67,105,219.14,85,2,81,medium,0,0,0,1,1,1,sleep
36,2025-11-02,Productivity,Sleep,210,30,570,1,1,1,1,24,320,69,170,89,79,42,235.43,81,110,74,high,0,0,1,1,1,2,both
36,2025-11-03,Productivity,Sleep,210,30,570,1,1,1,1,22,237,54,112,79,43,24,236.57,74,27,91,medium,0,0,1,0,1,1,limit_warning
36,2025-11-04,Productivity,Sleep,210,30,570,1,1,1,1,10,144,0,17,56,47,26,220.29,91,0,96,low,0,0,0,0,0,0,none
36,2025-11-05,Productivity,Sleep,210,30,570,1,1,1,1,8,182,39,131,100,50,12,210.86,96,0,94,low,0,0,0,0,0,0,none
36,2025-11-06,Productivity,Sleep,210,30,570,1,1,1,1,18,249,3,29,54,47,51,219.86,94,39,89,medium,0,0,1,1,1,2,both
36,2025-11-07,Productivity,Sleep,210,30,570,1,1,1,1,21,297,29,168,79,58,32,234.43,89,87,80,high,0,0,1,1,1,2,both
36,2025-11-08,Productivity,Sleep,210,30,570,1,1,1,1,11,173,39,15,90,60,53,228.86,80,0,86,low,0,0,0,1,1,1,sleep
36,2025-11-09,Productivity,Sleep,210,30,570,1,1,1,1,21,306,38,58,83,48,75,226.86,86,96,73,high,0,0,1,1,1,2,both
36,2025-11-10,Productivity,Sleep,210,30,570,1,1,1,1,8,153,21,0,76,48,0,214.86,73,0,92,low,0,0,0,0,0,0,none
36,2025-11-11,Productivity,Sleep,210,30,570,1,1,1,1,18,236,55,51,83,58,0,228.0,92,26,88,medium,0,0,1,0,1,1,limit_warning
36,2025-11-12,Productivity,Sleep,210,30,570,1,1,1,1,9,155,44,4,112,72,4,224.14,88,0,89,low,0,0,0,0,0,0,none
36,2025-11-13,Productivity,Sleep,210,30,570,1,1,1,1,13,176,20,113,61,44,8,213.71,89,0,98,low,0,0,0,0,0,0,none
36,2025-11-14,Productivity,Sleep,210,30,570,1,1,1,1,11,200,34,6,72,64,0,199.86,98,0,93,low,0,0,0,0,0,0,none
36,2025-11-15,Productivity,Sleep,210,30,570,1,1,1,1,20,254,99,35,70,67,93,211.43,93,44,77,medium,0,0,1,1,1,2,both
36,2025-11-16,Productivity,Sleep,210,30,570,1,1,1,1,19,295,25,174,75,28,139,209.86,77,85,69,high,0,0,1,1,1,2,both
36,2025-11-17,Productivity,Sleep,210,30,570,1,1,1,1,10,177,5,127,66,35,3,213.29,69,0,98,low,0,0,0,0,0,0,none
36,2025-11-18,Productivity,Sleep,210,30,570,1,1,1,1,12,164,96,16,75,32,0,203.0,98,0,92,low,0,0,0,0,0,0,none
36,2025-11-19,Productivity,Sleep,210,30,570,1,1,1,1,11,171,20,18,55,26,32,205.29,92,0,91,low,0,0,0,1,1,1,sleep
36,2025-11-20,Productivity,Sleep,210,30,570,1,1,1,1,19,231,3,6,50,44,11,213.14,91,21,95,medium,0,0,1,0,1,1,limit_warning
36,2025-11-21,Productivity,Sleep,210,30,570,1,1,1,1,14,203,21,60,68,34,32,213.57,95,0,95,low,0,0,0,1,1,1,sleep
36,2025-11-22,Productivity,Sleep,210,30,570,1,1,1,1,17,237,53,37,37,25,16,211.14,95,27,90,medium,0,0,1,0,1,1,limit_warning
36,2025-11-23,Productivity,Sleep,210,30,570,1,1,1,1,17,255,93,55,105,92,104,205.43,90,45,72,medium,0,0,1,1,1,2,both
37,2025-09-01,Social Media,Sleep,180,1410,510,1,1,1,1,5,119,98,3,29,21,0,119.0,97,0,97,low,1,33,0,0,0,0,none
37,2025-09-02,Social Media,Sleep,180,1410,510,1,1,1,1,13,171,24,27,40,12,0,145.0,97,0,100,low,0,0,0,0,0,0,none
37,2025-09-03,Social Media,Sleep,180,1410,510,1,1,1,1,9,143,9,14,21,13,14,144.33,100,0,100,low,0,0,0,0,0,0,none
37,2025-09-04,Social Media,Sleep,180,1410,510,1,1,1,1,9,160,26,93,34,35,0,148.25,100,0,100,low,0,0,0,0,0,0,none
37,2025-09-05,Social Media,Sleep,180,1410,510,1,1,1,1,11,148,0,9,21,26,0,148.2,100,0,100,low,0,0,0,0,0,0,none
37,2025-09-06,Social Media,Sleep,180,1410,510,1,1,1,1,3,101,8,3,32,24,0,140.33,100,0,97,low,0,0,0,0,0,0,none
37,2025-09-07,Social Media,Sleep,180,1410,510,1,1,1,1,10,162,0,7,16,29,3,143.43,97,0,100,low,0,0,0,0,0,0,none
37,2025-09-08,Social Media,Sleep,180,1410,510,1,1,1,1,9,131,102,3,67,68,0,145.14,100,0,93,low,1,39,0,0,0,0,none
37,2025-09-09,Social Media,Sleep,180,1410,510,1,1,1,1,12,176,27,111,11,4,90,145.86,93,0,95,low,0,0,0,1,1,1,sleep
37,2025-09-10,Social Media,Sleep,180,1410,510,1,1,1,1,6,120,104,0,27,32,0,142.57,95,0,97,low,1,30,0,0,0,0,none
37,2025-09-11,Social Media,Sleep,180,1410,510,1,1,1,1,12,150,11,27,35,23,6,141.14,97,0,100,low,0,0,0,0,0,0,none
37,2025-09-12,Social Media,Sleep,180,1410,510,1,1,1,1,8,130,19,88,16,23,0,138.57,100,0,100,low,0,0,0,0,0,0,none
37,2025-09-13,Social Media,Sleep,180,1410,510,1,1,1,1,17,206,48,28,48,34,0,153.57,100,26,91,medium,0,0,1,0,1,1,limit_warning
37,2025-09-14,Social Media,Sleep,180,1410,510,1,1,1,1,15,216,20,57,19,15,3,161.29,91,36,97,medium,0,0,1,0,1,1,limit_warning
37,2025-09-15,Social Media,Sleep,180,1410,510,1,1,1,1,8,130,22,0,35,25,0,161.14,97,0,96,low,0,0,0,0,0,0,none
